"arm","seed","fold","pilot","ps_nonconv","ps_boundary","ps_rankdef","out_rankdef","ginv","ntrim","d","dpsi_maxit","dcorr_maxit","est_check","d_est","d_se_emp","d_se_stk","cov_flip","cell","design","n","p"
"bch",803010,4,"ols",0,0,0,0,0,90,17,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803010,1,"ols",0,0,0,0,0,80,17,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803010,5,"ols",0,0,0,0,0,93,16,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803011,1,"ols",0,0,0,0,0,27,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803011,5,"ols",0,0,0,0,0,9,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803011,2,"ols",0,0,0,0,0,17,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803011,3,"ols",0,0,0,0,0,19,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803011,4,"ols",0,0,0,0,0,9,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803011,4,"ols",0,0,0,0,0,71,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803011,5,"ols",0,0,0,0,0,76,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803011,2,"ols",0,0,0,0,0,86,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803011,3,"ols",0,0,0,0,0,93,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803011,1,"ols",0,0,0,0,0,96,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803011,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803011,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803011,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803011,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803011,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803011,2,"ols",0,0,0,0,0,6,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803011,1,"ols",0,0,0,0,0,5,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803011,5,"ols",0,0,0,0,0,8,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803011,3,"ols",0,0,0,0,0,16,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803011,4,"ols",0,0,0,0,0,11,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803011,5,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803011,4,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803011,1,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803011,2,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803011,3,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803011,3,"ols",0,0,0,0,0,90,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803011,4,"ols",0,0,0,0,0,65,13,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803011,5,"ols",0,0,0,0,0,1,6,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803011,2,"ols",0,0,0,0,0,45,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803011,1,"ols",0,0,0,0,0,96,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803011,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803011,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803011,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803011,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803011,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803011,5,"ols",0,0,0,0,0,8,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803011,2,"ols",0,0,0,0,0,6,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803011,4,"ols",0,0,0,0,0,11,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803011,1,"ols",0,0,0,0,0,5,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803011,3,"ols",0,0,0,0,0,16,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803011,5,"ols",0,0,0,0,0,79,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803011,3,"ols",0,0,0,0,0,95,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803011,4,"ols",0,0,0,0,0,67,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803011,1,"ols",0,0,0,0,0,95,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803011,2,"ols",0,0,0,0,0,88,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803011,2,"ols",0,0,0,0,0,88,17,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803011,3,"ols",0,0,0,0,0,93,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803011,4,"ols",0,0,0,0,0,66,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803011,1,"ols",0,0,0,0,0,94,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803011,5,"ols",0,0,0,0,0,76,16,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803012,1,"ols",0,0,0,0,0,12,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803012,5,"ols",0,0,0,0,0,11,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803012,2,"ols",0,0,0,0,0,15,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803012,3,"ols",0,0,0,0,0,14,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803012,4,"ols",0,0,0,0,0,9,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803012,4,"ols",0,0,0,0,0,108,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803012,5,"ols",0,0,0,0,0,97,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803012,2,"ols",0,0,0,0,0,83,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803012,3,"ols",0,0,0,0,0,68,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803012,1,"ols",0,0,0,0,0,92,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803012,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803012,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803012,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803012,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803012,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803012,2,"ols",0,0,0,0,0,18,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803012,1,"ols",0,0,0,0,0,87,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803012,5,"ols",0,0,0,0,0,20,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803012,3,"ols",0,0,0,0,0,8,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803012,4,"ols",0,0,0,0,0,15,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803012,5,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803012,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803012,1,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803012,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803012,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803012,3,"ols",0,0,0,0,0,31,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803012,4,"ols",0,0,0,0,0,38,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803012,5,"ols",0,0,0,0,0,19,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803012,2,"ols",0,0,0,0,0,18,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803012,1,"ols",0,0,0,0,0,94,18,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803012,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803012,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803012,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803012,5,"ols",0,0,0,0,0,2,6,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803012,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803012,5,"ols",0,0,0,0,0,20,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803012,2,"ols",0,0,0,0,0,18,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803012,4,"ols",0,0,0,0,0,15,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803012,1,"ols",0,0,0,0,0,87,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803012,3,"ols",0,0,0,0,0,8,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803012,5,"ols",0,0,0,0,0,95,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803012,3,"ols",0,0,0,0,0,66,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803012,4,"ols",0,0,0,0,0,108,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803012,1,"ols",0,0,0,0,0,93,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803012,2,"ols",0,0,0,0,0,87,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803012,2,"ols",0,0,0,0,0,83,16,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803012,3,"ols",0,0,0,0,0,67,13,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803012,4,"ols",0,0,0,0,0,109,19,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803012,1,"ols",0,0,0,0,0,94,17,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803012,5,"ols",0,0,0,0,0,95,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803013,1,"ols",0,0,0,0,0,14,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803013,5,"ols",0,0,0,0,0,15,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803013,2,"ols",0,0,0,0,0,12,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803013,3,"ols",0,0,0,0,0,18,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803013,4,"ols",0,0,0,0,0,26,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803013,4,"ols",0,0,0,0,0,86,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803013,5,"ols",0,0,0,0,0,80,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803013,2,"ols",0,0,0,0,0,81,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803013,3,"ols",0,0,0,0,0,74,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803013,1,"ols",0,0,0,0,0,73,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803013,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803013,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803013,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803013,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803013,1,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803013,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803013,1,"ols",0,0,0,0,0,39,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803013,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803013,3,"ols",0,0,0,0,0,0,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803013,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803013,5,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803013,4,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803013,1,"ols",0,0,0,0,0,1,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803013,2,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803013,3,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803013,3,"ols",0,0,0,0,0,26,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803013,4,"ols",0,0,0,0,0,88,19,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803013,5,"ols",0,0,0,0,0,81,19,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803013,2,"ols",0,0,0,0,0,12,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803013,1,"ols",0,0,0,0,0,73,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803013,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803013,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803013,1,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803013,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803013,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803013,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803013,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803013,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803013,1,"ols",0,0,0,0,0,39,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803013,3,"ols",0,0,0,0,0,0,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803013,5,"ols",0,0,0,0,0,79,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803013,3,"ols",0,0,0,0,0,73,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803013,4,"ols",0,0,0,0,0,88,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803013,1,"ols",0,0,0,0,0,72,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803013,2,"ols",0,0,0,0,0,77,13,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803013,2,"ols",0,0,0,0,0,78,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803013,3,"ols",0,0,0,0,0,76,13,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803013,4,"ols",0,0,0,0,0,88,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803013,1,"ols",0,0,0,0,0,74,15,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"bch",803013,5,"ols",0,0,0,0,0,80,11,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803014,1,"ols",0,0,0,0,0,14,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803014,5,"ols",0,0,0,0,0,12,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803014,2,"ols",0,0,0,0,0,12,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803014,3,"ols",0,0,0,0,0,15,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oracle",803014,4,"ols",0,0,0,0,0,11,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803014,4,"ols",0,0,0,0,0,80,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803014,5,"ols",0,0,0,0,0,76,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803014,2,"ols",0,0,0,0,0,88,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803014,3,"ols",0,0,0,0,0,87,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"full",803014,1,"ols",0,0,0,0,0,101,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803014,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803014,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803014,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803014,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_thr",803014,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803014,2,"ols",0,0,0,0,0,43,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803014,1,"ols",0,0,0,0,0,51,16,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803014,5,"ols",0,0,0,0,0,12,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803014,3,"ols",0,0,0,0,0,14,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"out_bic",803014,4,"ols",0,0,0,0,0,12,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803014,5,"ols",0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803014,4,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803014,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803014,2,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_fix",803014,3,"ols",0,0,0,0,0,0,4,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803014,3,"ols",0,0,0,0,0,14,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803014,4,"ols",0,0,0,0,0,47,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803014,5,"ols",0,0,0,0,0,39,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803014,2,"ols",0,0,0,0,0,42,17,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oal_wamd",803014,1,"ols",0,0,0,0,0,101,21,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803014,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803014,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803014,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803014,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_thr",803014,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803014,5,"ols",0,0,0,0,0,12,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803014,2,"ols",0,0,0,0,0,43,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803014,4,"ols",0,0,0,0,0,12,12,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803014,1,"ols",0,0,0,0,0,51,16,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"oads_bic",803014,3,"ols",0,0,0,0,0,14,14,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803014,5,"ols",0,0,0,0,0,77,8,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803014,3,"ols",0,0,0,0,0,88,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803014,4,"ols",0,0,0,0,0,81,9,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803014,1,"ols",0,0,0,0,0,100,7,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
"trt_bic",803014,2,"ols",0,0,0,0,0,89,10,NA,NA,0,0,0,0,0,"III","III (n=2000,p=20, local boundary)",2000,20
